出表日期,年度,季別,公司代號,公司名稱,產業別,基本每股盈餘,普通股每股面額,營業收入,營業利益,營業外收入及支出,稅後淨利
1111004,111,2,2727,王品餐飲股份有限公司,觀光事業,-1.36,10.0000,8204691.00,-93666.00,-76816.00,-187115.00
1111004,111,2,2731,雄獅旅行社股份有限公司,觀光事業,-5.07,10.0000,969272.00,-438443.00,29232.00,-404805.00
1111004,111,2,2739,寒舍餐旅管理顧問股份有限公司,觀光事業,-3.21,10.0000,1336180.00,-282256.00,-104822.00,-294091.00
1111004,111,2,2748,雲品國際酒店股份有限公司,觀光事業,0.40,10.0000,881429.00,52842.00,-7596.00,36253.00
1111004,111,2,2753,八方雲集國際股份有限公司,觀光事業,4.84,10.0000,3252456.00,371141.00,33218.00,311823.00
1111004,111,2,2801,彰化商業銀行股份有限公司,金融保險業,0.50,10.0000,15961881.00,--,--,5319857.00
1111004,111,2,2809,京城商業銀行股份有限公司,金融保險業,0.76,10.0000,1714963.00,--,--,851504.00
1111004,111,2,2812,台中商業銀行股份有限公司,金融保險業,0.55,10.0000,7044451.00,--,--,2606265.00
1111004,111,2,2816,旺旺友聯產物保險股份有限公司,金融保險業,-3.65,10.0000,3877342.00,-812397.00,4100.00,-815573.00
1111004,111,2,2820,中華票券金融股份有限公司,金融保險業,0.45,10.0000,936592.00,--,--,601507.00
1111004,111,2,2832,台灣產物保險股份有限公司,金融保險業,1.01,10.0000,3008735.00,468297.00,171.00,366059.00
1111004,111,2,2834,臺灣中小企業銀行股份有限公司,金融保險業,0.52,10.0000,12926226.00,--,--,4160644.00
1111004,111,2,2836,高雄銀行股份有限公司,金融保險業,0.45,10.0000,2066808.00,--,--,572788.00
1111004,111,2,2838,聯邦商業銀行股份有限公司,金融保險業,0.19,10.0000,6997359.00,--,--,1147891.00
1111004,111,2,2845,遠東國際商業銀行股份有限公司,金融保險業,0.47,10.0000,5491747.00,--,--,1649401.00
1111004,111,2,2849,安泰商業銀行股份有限公司,金融保險業,0.59,10.0000,3136468.00,--,--,1149190.00
1111004,111,2,2850,新光產物保險股份有限公司,金融保險業,3.00,10.0000,9249513.00,1165091.00,6435.00,947811.00
1111004,111,2,2851,中央再保險股份有限公司,金融保險業,0.23,10.0000,11624310.00,-116587.00,9.00,138649.00
1111004,111,2,2852,第一產物保險股份有限公司,金融保險業,0.95,10.0000,3409426.00,345148.00,-59.00,285867.00
1111004,111,2,2855,統一綜合證券股份有限公司,金融保險業,-0.11,10.0000,2555686.00,-141601.00,102012.00,-162745.00
1111004,111,2,2867,三商美邦人壽保險股份有限公司,金融保險業,-2.31,10.0000,52777426.00,-5382845.00,62837.00,-6718321.00
1111004,111,2,2880,華南金融控股股份有限公司,金融保險業,0.59,10.0000,25814609.00,--,--,7984018.00
1111004,111,2,2881,富邦金融控股股份有限公司,金融保險業,5.62,10.0000,226140188.00,--,--,70283738.00
1111004,111,2,2882,國泰金融控股股份有限公司,金融保險業,3.45,10.0000,237796265.00,--,--,49313394.00
1111004,111,2,2883,中華開發金融控股股份有限公司,金融保險業,0.81,10.0000,74234053.00,--,--,13631909.00
1111004,111,2,2884,玉山金融控股股份有限公司,金融保險業,0.50,10.0000,25683759.00,--,--,7095045.00
1111004,111,2,2885,大金融控股股份有限公司,金融保險業,0.92,10.0000,50292485.00,--,--,12169019.00
1111004,111,2,2886,兆豐金融控股股份有限公司,金融保險業,0.57,10.0000,27285568.00,--,--,7956454.00
1111004,111,2,2887,台新金融控股股份有限公司,金融保險業,0.32,10.0000,30976832.00,--,--,4470566.00
1111004,111,2,2888,新光金融控股股份有限公司,金融保險業,0.16,10.0000,76366361.00,--,--,2915877.00
1111004,111,2,2889,國票金融控股股份有限公司,金融保險業,0.25,10.0000,3082047.00,--,--,969317.00
1111004,111,2,2890,永豐金融控股股份有限公司,金融保險業,0.72,10.0000,24107791.00,--,--,8227827.00
1111004,111,2,2891,中國信託金融控股股份有限公司,金融保險業,1.19,10.0000,100627323.00,--,--,24880418.00
1111004,111,2,2892,第一金融控股股份有限公司,金融保險業,0.77,10.0000,32368691.00,--,--,10235621.00
1111004,111,2,2897,王道商業銀行股份有限公司,金融保險業,0.32,10.0000,4375680.00,--,--,1448730.00
1111004,111,2,2901,欣欣大眾市場股份有限公司,貿易百貨,0.13,10.0000,59525.00,6289.00,5408.00,9294.00
1111004,111,2,2903,遠東百貨股份有限公司,貿易百貨,0.36,10.0000,16206939.00,1531001.00,-389995.00,799271.00
1111004,111,2,2904,匯僑股份有限公司,其他,0.73,10.0000,236966.00,38955.00,27231.00,50597.00
1111004,111,2,2905,三商投資控股股份有限公司,貿易百貨,-2.73,10.0000,116481834.00,--,--,-6026245.00
1111004,111,2,2906,高林實業股份有限公司,貿易百貨,0.31,10.0000,4752173.00,252057.00,24568.00,210234.00
1111004,111,2,2908,特力股份有限公司,貿易百貨,0.70,10.0000,19975369.00,126438.00,243664.00,357944.00
1111004,111,2,2910,統領百貨股份有限公司,貿易百貨,0.15,10.0000,306929.00,71364.00,-45032.00,25769.00
1111004,111,2,2911,麗嬰房股份有限公司,貿易百貨,-1.62,10.0000,1508390.00,-318005.00,29569.00,-294719.00
1111004,111,2,2912,統一超商股份有限公司,貿易百貨,4.45,10.0000,138797789.00,6096851.00,775793.00,5464934.00
1111004,111,2,2913,台灣農林股份有限公司,貿易百貨,-0.04,10.0000,176503.00,-77611.00,44305.00,-32625.00
1111004,111,2,2915,潤泰全球股份有限公司,貿易百貨,14.76,10.0000,1538464.00,19818.00,10996199.00,10305718.00
1111004,111,2,2923,鼎固控股有限公司,建材營造,0.63,10.0000,6490827.00,3158045.00,-162483.00,1091007.00
1111004,111,2,2929,淘帝國際控股有限公司,貿易百貨,-0.43,10.0000,1250460.00,-54528.00,31164.00,-46322.00
1111004,111,2,2939,凱羿國際集團股份有限公司,貿易百貨,0.57,10.0000,449773.00,-37514.00,66272.00,22070.00
1111004,111,2,2945,三商家購股份有限公司,貿易百貨,0.09,10.0000,6861909.00,-3946.00,9000.00,3513.00
1111004,111,2,3002,歐格電子股份有限公司,電腦及週邊設備業,-0.10,10.0000,396187.00,11032.00,-16664.00,-5477.00
1111004,111,2,3003,健和興端子股份有限公司,電子零組件業,3.34,10.0000,2476814.00,551308.00,193443.00,524024.00
1111004,111,2,3004,豐達科技股份有限公司(原宏達),鋼鐵工業,0.50,10.0000,921798.00,27084.00,-24262.00,26255.00
1111004,111,2,3005,神基投資控股股份有限公司,電腦及週邊設備業,1.30,10.0000,15043270.00,1176273.00,-250576.00,812647.00
1111004,111,2,3006,晶豪科技股份有限公司,半導體業,6.76,10.0000,10040490.00,1581516.00,696066.00,1897613.00
1111004,111,2,3008,大立光電股份有限公司,光電業,78.36,10.0000,19807819.00,8044889.00,4917863.00,10458494.00
1111004,111,2,3010,華立企業股份有限公司,電子通路業,6.04,10.0000,37846116.00,1499140.00,573936.00,1559108.00
1111004,111,2,3011,今皓實業股份有限公司,電子零組件業,-0.17,10.0000,835041.00,-23219.00,35482.00,-19569.00
1111004,111,2,3013,晟銘電子科技股份有限公司,電腦及週邊設備業,0.25,10.0000,2503967.00,-26475.00,92612.00,45035.00
1111004,111,2,3014,聯陽半導體股份有限公司,半導體業,4.34,10.0000,2983281.00,837211.00,19270.00,699664.00
1111004,111,2,3015,全漢企業股份有限公司,電子零組件業,1.52,10.0000,7483208.00,244239.00,162294.00,321226.00
1111004,111,2,3016,嘉晶電子股份有限公司,半導體業,1.38,10.0000,3006262.00,453062.00,38795.00,393486.00
1111004,111,2,3017,奇鋐科技股份有限公司,電腦及週邊設備業,5.21,10.0000,26356893.00,2863915.00,42109.00,2079361.00
1111004,111,2,3018,隆銘綠能科技工程股份有限公司,其他電子業,0.22,10.0000,912356.00,33469.00,-19652.00,16956.00
1111004,111,2,3019,亞洲光學股份有限公司,光電業,1.28,10.0000,9362864.00,501615.00,204471.00,565966.00
1111004,111,2,3021,鴻名企業股份有限公司,電子零組件業,0.99,10.0000,1897135.00,140431.00,12111.00,92280.00
1111004,111,2,3022,威強電工業電腦股份有限公司,電腦及週邊設備業,3.26,10.0000,3205659.00,465438.00,258049.00,575388.00
1111004,111,2,3023,信邦電子股份有限公司,電子零組件業,6.13,10.0000,14438814.00,1642033.00,325140.00,1512117.00
1111004,111,2,3024,憶聲電子股份有限公司,光電業,0.18,10.0000,785855.00,31417.00,27133.00,50211.00
1111004,111,2,3025,星通資訊股份有限公司,通信網路業,0.64,10.0000,242158.00,18649.00,38623.00,45447.00
1111004,111,2,3026,禾伸堂企業股份有限公司,電子零組件業,5.41,10.0000,8151827.00,1020996.00,17460.00,808772.00
1111004,111,2,3027,盛達電業股份有限公司,通信網路業,0.27,10.0000,501877.00,6772.00,37976.00,30892.00
1111004,111,2,3028,增你強股份有限公司,電子通路業,2.08,10.0000,22744362.00,683306.00,-120069.00,447346.00
1111004,111,2,3029,零壹科技股份有限公司,資訊服務業,1.89,10.0000,6040943.00,348762.00,11508.00,287810.00
1111004,111,2,3030,德律科技股份有限公司,其他電子業,4.72,10.0000,3761071.00,1271257.00,177500.00,1114972.00
1111004,111,2,3031,佰鴻工業股份有限公司,光電業,0.65,10.0000,785815.00,60821.00,44741.00,110100.00
1111004,111,2,3032,偉訓科技股份有限公司,電子零組件業,1.59,10.0000,3209942.00,177507.00,140117.00,249570.00
1111004,111,2,3033,威健實業股份有限公司,電子通路業,2.50,10.0000,34345562.00,1511215.00,-65992.00,1048746.00
1111004,111,2,3034,聯詠科技股份有限公司,半導體業,32.25,10.0000,67972827.00,23264775.00,996912.00,19621663.00
1111004,111,2,3035,智原科技股份有限公司,半導體業,5.36,10.0000,6571587.00,1560054.00,125857.00,1410390.00
1111004,111,2,3036,文曄科技股份有限公司,電子通路業,5.00,10.0000,258063783.00,6234694.00,-447141.00,4388258.00
1111004,111,2,3037,欣興電子股份有限公司,電子零組件業,9.28,10.0000,66345981.00,17539185.00,1059411.00,14273708.00
1111004,111,2,3038,全台晶像股份有限公司,光電業,1.31,10.0000,2225155.00,164681.00,68679.00,194530.00
1111004,111,2,3040,遠見科技股份有限公司,其他,0.67,10.0000,74267.00,34626.00,26112.00,42418.00
1111004,111,2,3041,揚智科技股份有限公司,半導體業,0.23,10.0000,1456045.00,88726.00,-33125.00,46063.00
1111004,111,2,3042,台灣晶技股份有限公司,電子零組件業,4.88,10.0000,6730580.00,1468160.00,374357.00,1510442.00
1111004,111,2,3043,科風股份有限公司,其他電子業,0.31,10.0000,511378.00,-6310.00,66778.00,60468.00
1111004,111,2,3044,健鼎科技股份有限公司,電子零組件業,5.54,10.0000,33931306.00,3157226.00,486877.00,2912007.00
1111004,111,2,3045,台灣大哥大股份有限公司,通信網路業,2.03,10.0000,81136730.00,8492790.00,-239887.00,6652328.00
1111004,111,2,3046,建碁股份有限公司,電腦及週邊設備業,1.37,10.0000,1596799.00,29120.00,69736.00,98066.00
1111004,111,2,3047,訊舟科技股份有限公司,通信網路業,0.62,10.0000,2894027.00,42771.00,84493.00,109699.00
1111004,111,2,3048,益登科技股份有限公司,電子通路業,2.25,10.0000,56510786.00,858290.00,-117399.00,584651.00
1111004,111,2,3049,和鑫光電股份有限公司,光電業,0.19,10.0000,1308395.00,97298.00,97140.00,168496.00
1111004,111,2,3050,鈺德科技股份有限公司,光電業,0.07,10.0000,521068.00,36438.00,-14998.00,11871.00
1111004,111,2,3051,力特光電科技股份有限公司,光電業,1.72,10.0000,1603199.00,202713.00,77566.00,293056.00
1111004,111,2,3052,夆典科技開發股份有限公司,建材營造,0.46,10.0000,1375060.00,106088.00,16878.00,92183.00
1111004,111,2,3054,立萬利創新股份有限公司,半導體業,-1.20,10.0000,15926.00,-19608.00,-76496.00,-96966.00
1111004,111,2,3055,蔚華科技股份有限公司,電子通路業,-1.50,10.0000,931122.00,-157030.00,-37691.00,-186909.00
1111004,111,2,3056,總太地產開發股份有限公司,建材營造,1.34,10.0000,2102110.00,309061.00,12714.00,284287.00
1111004,111,2,3057,喬鼎資訊股份有限公司,電腦及週邊設備業,0.25,10.0000,534759.00,10367.00,12568.00,22201.00
1111004,111,2,3058,立德電子股份有限公司,電子零組件業,-1.03,10.0000,2236734.00,-114840.00,-42240.00,-161592.00
1111004,111,2,3059,華晶科技股份有限公司,光電業,0.80,10.0000,6725135.00,198468.00,94583.00,212287.00
1111004,111,2,3060,銘異科技股份有限公司,電腦及週邊設備業,0.73,10.0000,1925107.00,25555.00,112779.00,93350.00
1111004,111,2,3062,建漢科技股份有限公司,通信網路業,-0.60,10.0000,1956227.00,-183290.00,-9883.00,-195841.00
1111004,111,2,3090,日電貿股份有限公司,電子零組件業,3.00,10.0000,5952728.00,660842.00,99371.00,591768.00
1111004,111,2,3092,鴻碩精密電工股份有限公司,電子零組件業,0.73,10.0000,2004065.00,93189.00,-1629.00,67554.00
1111004,111,2,3094,聯傑國際股份有限公司,半導體業,0.47,10.0000,157111.00,38892.00,10739.00,38305.00
1111004,111,2,3130,一零四資訊科技股份有限公司,資訊服務業,7.72,10.0000,1072500.00,299827.00,10961.00,255698.00
1111004,111,2,3138,耀登科技股份有限公司,通信網路業,1.43,10.0000,766108.00,51100.00,35408.00,66835.00
1111004,111,2,3149,正達國際光電股份有限公司,光電業,-0.68,10.0000,1152781.00,-199063.00,56329.00,-142734.00
1111004,111,2,3164,景岳生物科技股份有限公司,生技醫療業,0.41,10.0000,186445.00,40194.00,1316.00,31039.00
1111004,111,2,3167,大量科技股份有限公司,電機機械,3.84,10.0000,1442066.00,132521.00,224535.00,307105.00
1111004,111,2,3189,景碩科技股份有限公司,半導體業,8.04,10.0000,21467870.00,4803981.00,335649.00,4016045.00
1111004,111,2,3209,全科科技股份有限公司,電子通路業,2.84,10.0000,29344836.00,611060.00,214605.00,613362.00
1111004,111,2,3229,晟鈦股份有限公司,電子零組件業,-0.25,10.0000,321551.00,-19684.00,12868.00,-7465.00
1111004,111,2,3231,緯創資通股份有限公司,電腦及週邊設備業,1.22,10.0000,470661752.00,9941535.00,-1368199.00,6598865.00
1111004,111,2,3257,虹冠電子工業股份有限公司,半導體業,1.41,10.0000,357801.00,87076.00,37307.00,112340.00
1111004,111,2,3266,昇陽建設企業股份有限公司,建材營造,0.56,10.0000,2138105.00,164470.00,9772.00,142250.00
1111004,111,2,3296,勝德國際研發股份有限公司,電子零組件業,-0.55,10.0000,1234189.00,-80774.00,28070.00,-52894.00
1111004,111,2,3305,昇貿科技股份有限公司,其他電子業,3.95,10.0000,4861916.00,386203.00,272516.00,520783.00
1111004,111,2,3308,聯德電子股份有限公司,電子零組件業,-0.41,10.0000,122116.00,-16245.00,5555.00,-28780.00
1111004,111,2,3311,閎暉實業股份有限公司,通信網路業,0.76,10.0000,1017500.00,50938.00,18954.00,51677.00
1111004,111,2,3312,弘憶國際股份有限公司,電子通路業,1.63,10.0000,9946297.00,265789.00,28326.00,224293.00
1111004,111,2,3321,同泰電子科技股份有限公司,電子零組件業,0.00,10.0000,1061847.00,-42867.00,45077.00,246.00
1111004,111,2,3338,泰碩電子股份有限公司,電子零組件業,1.60,10.0000,2428178.00,134242.00,51113.00,140717.00
1111004,111,2,3346,麗清科技股份有限公司,汽車工業,-1.29,10.0000,2667858.00,-125349.00,-3238.00,-130941.00
1111004,111,2,3356,奇偶科技股份有限公司,光電業,0.34,10.0000,617119.00,86913.00,-28371.00,34125.00
1111004,111,2,3376,新日興股份有限公司,電子零組件業,3.90,10.0000,6010127.00,683677.00,345871.00,750898.00
1111004,111,2,3380,明泰科技股份有限公司,通信網路業,0.70,10.0000,15162068.00,712005.00,-26209.00,481091.00
1111004,111,2,3406,玉晶光電股份有限公司,光電業,6.22,10.0000,6292449.00,579328.00,280347.00,706174.00
1111004,111,2,3413,京鼎精密科技股份有限公司,半導體業,12.20,10.0000,6606924.00,1182126.00,204270.00,1136582.00
1111004,111,2,3416,融程電訊股份有限公司,電腦及週邊設備業,2.47,10.0000,1194636.00,182087.00,34479.00,179560.00
1111004,111,2,3419,譁裕實業股份有限公司,通信網路業,-0.06,10.0000,835751.00,-48921.00,34676.00,-9058.00
1111004,111,2,3432,台端興業股份有限公司,電子零組件業,1.18,10.0000,9104.00,-16827.00,122274.00,78516.00
1111004,111,2,3437,榮創能源科技股份有限公司,光電業,0.16,10.0000,1570412.00,-16112.00,44965.00,23230.00
1111004,111,2,3443,創意電子股份有限公司,半導體業,9.74,10.0000,9894946.00,1464222.00,74611.00,1305850.00
1111004,111,2,3450,聯鈞光電股份有限公司,半導體業,0.94,10.0000,3475117.00,331664.00,203663.00,391638.00
1111004,111,2,3454,晶睿通訊股份有限公司,光電業,2.74,10.0000,3984550.00,261229.00,10624.00,249889.00
1111004,111,2,3481,群創光電股份有限公司,光電業,-0.27,10.0000,127787606.00,-3494233.00,1442427.00,-2809342.00
1111004,111,2,3494,誠研科技股份有限公司,電腦及週邊設備業,-0.83,10.0000,273359.00,-162564.00,-3411.00,-165858.00
1111004,111,2,3501,維熹科技股份有限公司,電子零組件業,2.51,10.0000,2988036.00,248479.00,148099.00,296786.00
1111004,111,2,3504,揚明光學股份有限公司,光電業,0.62,10.0000,2460665.00,59280.00,39807.00,71855.00
1111004,111,2,3515,華擎科技股份有限公司,電腦及週邊設備業,7.02,10.0000,8655813.00,894356.00,201724.00,943356.00
1111004,111,2,3518,柏騰科技股份有限公司,其他電子業,0.01,10.0000,291500.00,5575.00,14023.00,1153.00
1111004,111,2,3528,安馳科技股份有限公司,電子通路業,3.02,10.0000,3210596.00,348174.00,-98947.00,199381.00
1111004,111,2,3530,晶相光電股份有限公司,半導體業,2.15,10.0000,1255067.00,195699.00,16425.00,166112.00
1111004,111,2,3532,台塑勝高科技股份有限公司,半導體業,5.88,10.0000,7788455.00,2470927.00,372195.00,2281759.00
1111004,111,2,3533,嘉澤端子工業股份有限公司,電子零組件業,27.25,10.0000,12797342.00,3262485.00,553191.00,2923431.00
1111004,111,2,3535,晶彩科技股份有限公司,光電業,2.12,10.0000,833123.00,128536.00,64295.00,167235.00
1111004,111,2,3536,誠創科技股份有限公司,半導體業,-0.61,10.0000,225928.00,-61964.00,-7016.00,-68980.00
1111004,111,2,3543,州巧科技股份有限公司,光電業,-0.72,10.0000,1588258.00,-69383.00,21446.00,-68480.00
1111004,111,2,3545,敦泰電子股份有限公司,半導體業,4.02,10.0000,7219974.00,695133.00,408446.00,805644.00
1111004,111,2,3550,聯穎科技股份有限公司,電子零組件業,0.07,10.0000,2165278.00,-1594.00,15511.00,5057.00
1111004,111,2,3557,嘉威生活股份有限公司,其他,4.08,10.0000,3164666.00,365643.00,49862.00,327274.00
1111004,111,2,3563,牧德科技股份有限公司,光電業,7.80,10.0000,1160908.00,371259.00,65118.00,350925.00
1111004,111,2,3576,聯合再生能源股份有限公司,光電業,0.48,10.0000,8584893.00,623070.00,130041.00,746592.00
1111004,111,2,3583,辛耘企業股份有限公司,半導體業,3.40,10.0000,2637118.00,301900.00,28604.00,273102.00
1111004,111,2,3588,通嘉科技股份有限公司,半導體業,2.70,10.0000,1030114.00,163156.00,29768.00,150117.00
1111004,111,2,3591,艾笛森光電股份有限公司,光電業,0.26,10.0000,943359.00,32313.00,14237.00,38509.00
1111004,111,2,3592,瑞鼎科技股份有限公司,半導體業,38.89,10.0000,14722388.00,2691174.00,693508.00,2917611.00
1111004,111,2,3593,力銘科技股份有限公司,電子零組件業,-0.82,10.0000,392588.00,-67777.00,-8761.00,-76316.00
1111004,111,2,3596,智易科技股份有限公司,通信網路業,3.76,10.0000,21187876.00,983799.00,57696.00,769014.00
1111004,111,2,3605,宏致電子股份有限公司,電子零組件業,2.10,10.0000,5538620.00,169432.00,189789.00,281909.00
1111004,111,2,3607,谷崧精密工業股份有限公司,電子零組件業,-1.36,10.0000,1410704.00,-281956.00,138389.00,-143634.00
1111004,111,2,3617,碩天科技股份有限公司,其他電子業,5.91,10.0000,5325645.00,453103.00,184835.00,491231.00
1111004,111,2,3622,洋華光電股份有限公司,光電業,0.95,10.0000,889851.00,124449.00,31611.00,150385.00
1111004,111,2,3645,達邁科技股份有限公司,電子零組件業,1.87,10.0000,1267852.00,249835.00,73.00,241046.00
1111004,111,2,3652,精聯電子股份有限公司,電腦及週邊設備業,0.74,10.0000,1135196.00,65408.00,3403.00,55517.00
1111004,111,2,3653,健策精密工業股份有限公司,電子零組件業,9.18,10.0000,5363124.00,1236671.00,189149.00,1148203.00
1111004,111,2,3661,世芯電子股份有限公司,半導體業,12.33,10.0000,5591681.00,1116803.00,-5561.00,876609.00
1111004,111,2,3665,貿聯控股(BizLink Holding Inc.),其他電子業,11.46,10.0000,25630226.00,2539581.00,-69668.00,1728177.00
1111004,111,2,3669,圓展科技股份有限公司,通信網路業,2.33,10.0000,1583721.00,212689.00,14270.00,216702.00
1111004,111,2,3673,"TPK Holding Co., Ltd.",光電業,0.74,10.0000,47427720.00,271747.00,373742.00,346864.00
1111004,111,2,3679,新至陞科技股份有限公司,電子零組件業,5.24,10.0000,1778684.00,155108.00,277488.00,328372.00
1111004,111,2,3682,亞太電信股份有限公司,通信網路業,-0.70,10.0000,6522503.00,-2372801.00,-98888.00,-2999189.00
1111004,111,2,3686,達能科技股份有限公司,半導體業,-0.15,10.0000,27533.00,-17160.00,-399.00,-17559.00
1111004,111,2,3694,海華科技股份有限公司,通信網路業,0.11,10.0000,4568292.00,9964.00,7376.00,16714.00
